cik,cik_full,ticker,accn,form,fy,10k_path
1253986,0001253986,ABR,0001104659-22-024981,10-K,2021,https://www.sec.gov/Archives/edgar/data/1253986/000110465922024981/0001104659-22-024981.txt
1653477,0001653477,NGVT,0001653477-21-000017,10-K,2020,https://www.sec.gov/Archives/edgar/data/1653477/000165347721000017/0001653477-21-000017.txt
1468091,0001468091,VEON,0001653477-21-000017,10-K,2020,https://www.sec.gov/Archives/edgar/data/1468091/000165347721000017/0001653477-21-000017.txt
1659939,0001659939,ENIC,0001653477-21-000017,10-K,2020,https://www.sec.gov/Archives/edgar/data/1659939/000165347721000017/0001653477-21-000017.txt
913142,0000913142,BDC,0000913142-22-000007,10-K,2021,https://www.sec.gov/Archives/edgar/data/913142/000091314222000007/0000913142-22-000007.txt
760498,0000760498,BANF,0001564590-21-009287,10-K,2020,https://www.sec.gov/Archives/edgar/data/760498/000156459021009287/0001564590-21-009287.txt
1771515,0001771515,GO,0001771515-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/1771515/000177151521000009/0001771515-21-000009.txt
1617553,0001617553,ZIP,0001771515-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/1617553/000177151521000009/0001771515-21-000009.txt
1561680,0001561680,TPH,0001561680-22-000009,10-K,2021,https://www.sec.gov/Archives/edgar/data/1561680/000156168022000009/0001561680-22-000009.txt
1295810,0001295810,SHO,0001558370-21-000947,10-K,2020,https://www.sec.gov/Archives/edgar/data/1295810/000155837021000947/0001558370-21-000947.txt
1843388,0001843388,VORB,0001558370-21-000947,10-K,2020,https://www.sec.gov/Archives/edgar/data/1843388/000155837021000947/0001558370-21-000947.txt
1597553,0001597553,SAGE,0001564590-21-007819,10-K,2020,https://www.sec.gov/Archives/edgar/data/1597553/000156459021007819/0001564590-21-007819.txt
1275617,0001275617,UTF,0001564590-21-007819,10-K,2020,https://www.sec.gov/Archives/edgar/data/1275617/000156459021007819/0001564590-21-007819.txt
1021561,0001021561,NUS,0001140361-22-005656,10-K,2021,https://www.sec.gov/Archives/edgar/data/1021561/000114036122005656/0001140361-22-005656.txt
1800667,0001800667,FROG,0000950170-22-001123,10-K,2021,https://www.sec.gov/Archives/edgar/data/1800667/000095017022001123/0000950170-22-001123.txt
1024795,0001024795,HLIO,0001564590-21-010095,10-K,2020,https://www.sec.gov/Archives/edgar/data/1024795/000156459021010095/0001564590-21-010095.txt
1023514,0001023514,HMY,0001564590-21-010095,10-K,2020,https://www.sec.gov/Archives/edgar/data/1023514/000156459021010095/0001564590-21-010095.txt
1621434,0001621434,BSM,0001628280-21-002859,10-K,2020,https://www.sec.gov/Archives/edgar/data/1621434/000162828021002859/0001628280-21-002859.txt
1759655,0001759655,PRVA,0001628280-21-002859,10-K,2020,https://www.sec.gov/Archives/edgar/data/1759655/000162828021002859/0001628280-21-002859.txt
1444380,0001444380,NVRO,0001564590-21-008153,10-K,2020,https://www.sec.gov/Archives/edgar/data/1444380/000156459021008153/0001564590-21-008153.txt
877860,0000877860,NHI,0000877860-21-000015,10-K,2020,https://www.sec.gov/Archives/edgar/data/877860/000087786021000015/0000877860-21-000015.txt
886346,0000886346,KAI,0000886346-21-000021,10-K,2020,https://www.sec.gov/Archives/edgar/data/886346/000088634621000021/0000886346-21-000021.txt
1752836,0001752836,CVET,0001752836-21-000041,10-K,2020,https://www.sec.gov/Archives/edgar/data/1752836/000175283621000041/0001752836-21-000041.txt
1610250,0001610250,BOOT,0001558370-21-007103,10-K,2021,https://www.sec.gov/Archives/edgar/data/1610250/000155837021007103/0001558370-21-007103.txt
94049,0000094049,SCL,0001564590-21-009289,10-K,2020,https://www.sec.gov/Archives/edgar/data/94049/000156459021009289/0001564590-21-009289.txt
1831840,0001831840,SEMR,0001564590-21-009289,10-K,2020,https://www.sec.gov/Archives/edgar/data/1831840/000156459021009289/0001564590-21-009289.txt
1299130,0001299130,PACB,0001299130-21-000098,10-K,2020,https://www.sec.gov/Archives/edgar/data/1299130/000129913021000098/0001299130-21-000098.txt
1739936,0001739936,MNTV,0000950170-22-001217,10-K,2021,https://www.sec.gov/Archives/edgar/data/1739936/000095017022001217/0000950170-22-001217.txt
1511337,0001511337,RLJ,0001628280-21-003473,10-K,2020,https://www.sec.gov/Archives/edgar/data/1511337/000162828021003473/0001628280-21-003473.txt
1825570,0001825570,PAX,0001628280-21-003473,10-K,2020,https://www.sec.gov/Archives/edgar/data/1825570/000162828021003473/0001628280-21-003473.txt
1603756,0001603756,AXNX,0001603756-21-000014,10-K,2020,https://www.sec.gov/Archives/edgar/data/1603756/000160375621000014/0001603756-21-000014.txt
1367644,0001367644,EBS,0001367644-21-000033,10-K,2020,https://www.sec.gov/Archives/edgar/data/1367644/000136764421000033/0001367644-21-000033.txt
1835059,0001835059,ARVL,0001367644-21-000033,10-K,2020,https://www.sec.gov/Archives/edgar/data/1835059/000136764421000033/0001367644-21-000033.txt
702325,0000702325,FMBI,0001628280-21-003667,10-K,2020,https://www.sec.gov/Archives/edgar/data/702325/000162828021003667/0001628280-21-003667.txt
1033012,0001033012,FBC,0001033012-21-000037,10-K,2020,https://www.sec.gov/Archives/edgar/data/1033012/000103301221000037/0001033012-21-000037.txt
1666291,0001666291,CMTG,0001033012-21-000037,10-K,2020,https://www.sec.gov/Archives/edgar/data/1666291/000103301221000037/0001033012-21-000037.txt
1501134,0001501134,NVTA,0001501134-21-000012,10-K,2020,https://www.sec.gov/Archives/edgar/data/1501134/000150113421000012/0001501134-21-000012.txt
1451505,0001451505,RIG,0001451505-21-000020,10-K,2020,https://www.sec.gov/Archives/edgar/data/1451505/000145150521000020/0001451505-21-000020.txt
1603923,0001603923,WFRD,0001603923-22-000051,10-K,2021,https://www.sec.gov/Archives/edgar/data/1603923/000160392322000051/0001603923-22-000051.txt
1600620,0001600620,AUPH,0001628280-21-003060,10-K,2020,https://www.sec.gov/Archives/edgar/data/1600620/000162828021003060/0001628280-21-003060.txt
1806201,0001806201,LPRO,0001806201-21-000012,10-K,2020,https://www.sec.gov/Archives/edgar/data/1806201/000180620121000012/0001806201-21-000012.txt
1793862,0001793862,DADA,0001806201-21-000012,10-K,2020,https://www.sec.gov/Archives/edgar/data/1793862/000180620121000012/0001806201-21-000012.txt
1723596,0001723596,CLBK,0001723596-21-000011,10-K,2020,https://www.sec.gov/Archives/edgar/data/1723596/000172359621000011/0001723596-21-000011.txt
910638,0000910638,DDD,0000910638-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/910638/000091063821000008/0000910638-21-000008.txt
1078075,0001078075,NTCT,0001628280-21-010740,10-K,2021,https://www.sec.gov/Archives/edgar/data/1078075/000162828021010740/0001628280-21-010740.txt
1534504,0001534504,PBF,0001534504-22-000007,10-K,2021,https://www.sec.gov/Archives/edgar/data/1534504/000153450422000007/0001534504-22-000007.txt
1020859,0001020859,UNFI,0001020859-21-000083,10-K,2021,https://www.sec.gov/Archives/edgar/data/1020859/000102085921000083/0001020859-21-000083.txt
708955,0000708955,FFBC,0000708955-22-000016,10-K,2021,https://www.sec.gov/Archives/edgar/data/708955/000070895522000016/0000708955-22-000016.txt
1051512,0001051512,TDS,0001051512-22-000013,10-K,2021,https://www.sec.gov/Archives/edgar/data/1051512/000105151222000013/0001051512-22-000013.txt
9984,0000009984,B,0000009984-21-000063,10-K,2020,https://www.sec.gov/Archives/edgar/data/9984/000000998421000063/0000009984-21-000063.txt
1861795,0001861795,DH,0000009984-21-000063,10-K,2020,https://www.sec.gov/Archives/edgar/data/1861795/000000998421000063/0000009984-21-000063.txt
88205,0000088205,SPXC,0000088205-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/88205/000008820521000009/0000088205-21-000009.txt
1658566,0001658566,CDEV,0001658566-21-000033,10-K,2020,https://www.sec.gov/Archives/edgar/data/1658566/000165856621000033/0001658566-21-000033.txt
1644440,0001644440,GCP,0001644440-21-000023,10-K,2020,https://www.sec.gov/Archives/edgar/data/1644440/000164444021000023/0001644440-21-000023.txt
1725255,0001725255,AHCO,0001558370-21-003089,10-K,2020,https://www.sec.gov/Archives/edgar/data/1725255/000155837021003089/0001558370-21-003089.txt
1857154,0001857154,DNUT,0001558370-21-003089,10-K,2020,https://www.sec.gov/Archives/edgar/data/1857154/000155837021003089/0001558370-21-003089.txt
712534,0000712534,FRME,0000712534-21-000077,10-K,2020,https://www.sec.gov/Archives/edgar/data/712534/000071253421000077/0000712534-21-000077.txt
1013131,0001013131,BVN,0000712534-21-000077,10-K,2020,https://www.sec.gov/Archives/edgar/data/1013131/000071253421000077/0000712534-21-000077.txt
860413,0000860413,FIBK,0000860413-21-000102,10-K,2020,https://www.sec.gov/Archives/edgar/data/860413/000086041321000102/0000860413-21-000102.txt
932470,0000932470,TEO,0000860413-21-000102,10-K,2020,https://www.sec.gov/Archives/edgar/data/932470/000086041321000102/0000860413-21-000102.txt
850460,0000850460,WIRE,0000850460-22-000024,10-K,2021,https://www.sec.gov/Archives/edgar/data/850460/000085046022000024/0000850460-22-000024.txt
874977,0000874977,STFC,0000874977-21-000035,10-K,2020,https://www.sec.gov/Archives/edgar/data/874977/000087497721000035/0000874977-21-000035.txt
1064728,0001064728,BTU,0001064728-22-000008,10-K,2021,https://www.sec.gov/Archives/edgar/data/1064728/000106472822000008/0001064728-22-000008.txt
1539638,0001539638,TBK,0001628280-22-002504,10-K,2021,https://www.sec.gov/Archives/edgar/data/1539638/000162828022002504/0001628280-22-002504.txt
1749704,0001749704,AGTI,0001628280-22-002504,10-K,2021,https://www.sec.gov/Archives/edgar/data/1749704/000162828022002504/0001628280-22-002504.txt
1776661,0001776661,ADV,0001193125-21-082812,10-K,2020,https://www.sec.gov/Archives/edgar/data/1776661/000119312521082812/0001193125-21-082812.txt
887733,0000887733,CENT,0000887733-21-000016,10-K,2021,https://www.sec.gov/Archives/edgar/data/887733/000088773321000016/0000887733-21-000016.txt
891014,0000891014,MTX,0000891014-22-000009,10-K,2021,https://www.sec.gov/Archives/edgar/data/891014/000089101422000009/0000891014-22-000009.txt
936528,0000936528,WAFD,0000936528-21-000122,10-K,2021,https://www.sec.gov/Archives/edgar/data/936528/000093652821000122/0000936528-21-000122.txt
1326110,0001326110,IBRX,0001564590-21-010945,10-K,2020,https://www.sec.gov/Archives/edgar/data/1326110/000156459021010945/0001564590-21-010945.txt
893691,0000893691,DOOR,0000893691-21-000012,10-K,2020,https://www.sec.gov/Archives/edgar/data/893691/000089369121000012/0000893691-21-000012.txt
1858257,0001858257,AVDX,0000893691-21-000012,10-K,2020,https://www.sec.gov/Archives/edgar/data/1858257/000089369121000012/0000893691-21-000012.txt
203596,0000203596,WSBC,0001564590-21-009469,10-K,2020,https://www.sec.gov/Archives/edgar/data/203596/000156459021009469/0001564590-21-009469.txt
1570827,0001570827,VCTR,0001564590-21-013018,10-K,2020,https://www.sec.gov/Archives/edgar/data/1570827/000156459021013018/0001564590-21-013018.txt
19745,0000019745,CPK,0001628280-21-003104,10-K,2020,https://www.sec.gov/Archives/edgar/data/19745/000162828021003104/0001628280-21-003104.txt
1580156,0001580156,HMHC,0001564590-21-008418,10-K,2020,https://www.sec.gov/Archives/edgar/data/1580156/000156459021008418/0001564590-21-008418.txt
1725160,0001725160,ZNTL,0001725160-21-000075,10-K,2020,https://www.sec.gov/Archives/edgar/data/1725160/000172516021000075/0001725160-21-000075.txt
1054905,0001054905,IOSP,0001193125-22-044144,10-K,2021,https://www.sec.gov/Archives/edgar/data/1054905/000119312522044144/0001193125-22-044144.txt
912766,0000912766,LAUR,0001628280-21-003163,10-K,2020,https://www.sec.gov/Archives/edgar/data/912766/000162828021003163/0001628280-21-003163.txt
1853145,0001853145,EVCM,0001628280-21-003163,10-K,2020,https://www.sec.gov/Archives/edgar/data/1853145/000162828021003163/0001628280-21-003163.txt
1581990,0001581990,PAGP,0001581990-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1581990/000158199021000007/0001581990-21-000007.txt
1657573,0001657573,XMTR,0001581990-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1657573/000158199021000007/0001581990-21-000007.txt
277509,0000277509,FSS,0000277509-21-000005,10-K,2020,https://www.sec.gov/Archives/edgar/data/277509/000027750921000005/0000277509-21-000005.txt
1851003,0001851003,ZETA,0000277509-21-000005,10-K,2020,https://www.sec.gov/Archives/edgar/data/1851003/000027750921000005/0000277509-21-000005.txt
790816,0000790816,BDN,0000790816-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/790816/000079081621000008/0000790816-21-000008.txt
1173420,0001173420,NG,0001171843-22-000514,10-K,2021,https://www.sec.gov/Archives/edgar/data/1173420/000117184322000514/0001171843-22-000514.txt
1828182,0001828182,SGFY,0001171843-22-000514,10-K,2021,https://www.sec.gov/Archives/edgar/data/1828182/000117184322000514/0001171843-22-000514.txt
1088856,0001088856,CORT,0001628280-22-002714,10-K,2021,https://www.sec.gov/Archives/edgar/data/1088856/000162828022002714/0001628280-22-002714.txt
785786,0000785786,PLXS,0000785786-21-000082,10-K,2021,https://www.sec.gov/Archives/edgar/data/785786/000078578621000082/0000785786-21-000082.txt
1474627,0001474627,NEGG,0000785786-21-000082,10-K,2021,https://www.sec.gov/Archives/edgar/data/1474627/000078578621000082/0000785786-21-000082.txt
1029145,0001029145,GOGL,0000785786-21-000082,10-K,2021,https://www.sec.gov/Archives/edgar/data/1029145/000078578621000082/0000785786-21-000082.txt
1600438,0001600438,GMS,0001628280-21-012863,10-K,2021,https://www.sec.gov/Archives/edgar/data/1600438/000162828021012863/0001628280-21-012863.txt
1835256,0001835256,NAPA,0001835256-21-000044,10-K,2021,https://www.sec.gov/Archives/edgar/data/1835256/000183525621000044/0001835256-21-000044.txt
1666071,0001666071,CDLX,0001666071-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1666071/000166607121000029/0001666071-21-000029.txt
1018840,0001018840,ANF,0001018840-21-000023,10-K,2020,https://www.sec.gov/Archives/edgar/data/1018840/000101884021000023/0001018840-21-000023.txt
1632790,0001632790,ENR,0001632790-21-000128,10-K,2021,https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/0001632790-21-000128.txt
107687,0000107687,WGO,0000107687-21-000043,10-K,2021,https://www.sec.gov/Archives/edgar/data/107687/000010768721000043/0000107687-21-000043.txt
98677,0000098677,TR,0001558370-21-002125,10-K,2020,https://www.sec.gov/Archives/edgar/data/98677/000155837021002125/0001558370-21-002125.txt
1135185,0001135185,AAWW,0001564590-22-005515,10-K,2021,https://www.sec.gov/Archives/edgar/data/1135185/000156459022005515/0001564590-22-005515.txt
894405,0000894405,ARCB,0001558370-21-002023,10-K,2020,https://www.sec.gov/Archives/edgar/data/894405/000155837021002023/0001558370-21-002023.txt
800240,0000800240,ODP,0001564590-21-008074,10-K,2020,https://www.sec.gov/Archives/edgar/data/800240/000156459021008074/0001564590-21-008074.txt
1802665,0001802665,HRMY,0001564590-21-015274,10-K,2020,https://www.sec.gov/Archives/edgar/data/1802665/000156459021015274/0001564590-21-015274.txt
1217234,0001217234,CDNA,0001217234-21-000046,10-K,2020,https://www.sec.gov/Archives/edgar/data/1217234/000121723421000046/0001217234-21-000046.txt
1376139,0001376139,CVI,0001376139-21-000021,10-K,2020,https://www.sec.gov/Archives/edgar/data/1376139/000137613921000021/0001376139-21-000021.txt
1415404,0001415404,SATS,0001415404-21-000005,10-K,2020,https://www.sec.gov/Archives/edgar/data/1415404/000141540421000005/0001415404-21-000005.txt
1549107,0001549107,MANU,0001415404-21-000005,10-K,2020,https://www.sec.gov/Archives/edgar/data/1549107/000141540421000005/0001415404-21-000005.txt
1293282,0001293282,TTGT,0001564590-21-009906,10-K,2020,https://www.sec.gov/Archives/edgar/data/1293282/000156459021009906/0001564590-21-009906.txt
1113232,0001113232,ACLS,0001558370-21-001972,10-K,2020,https://www.sec.gov/Archives/edgar/data/1113232/000155837021001972/0001558370-21-001972.txt
1712463,0001712463,PACK,0001564590-21-010742,10-K,2020,https://www.sec.gov/Archives/edgar/data/1712463/000156459021010742/0001564590-21-010742.txt
910329,0000910329,MED,0001558370-21-001985,10-K,2020,https://www.sec.gov/Archives/edgar/data/910329/000155837021001985/0001558370-21-001985.txt
1812364,0001812364,RLAY,0001564590-21-015518,10-K,2020,https://www.sec.gov/Archives/edgar/data/1812364/000156459021015518/0001564590-21-015518.txt
1739445,0001739445,ACA,0001739445-21-000017,10-K,2020,https://www.sec.gov/Archives/edgar/data/1739445/000173944521000017/0001739445-21-000017.txt
1275014,0001275014,UCTT,0001564590-21-007569,10-K,2020,https://www.sec.gov/Archives/edgar/data/1275014/000156459021007569/0001564590-21-007569.txt
1519061,0001519061,TSE,0001558370-21-001355,10-K,2020,https://www.sec.gov/Archives/edgar/data/1519061/000155837021001355/0001558370-21-001355.txt
1602065,0001602065,VNOM,0001602065-21-000006,10-K,2020,https://www.sec.gov/Archives/edgar/data/1602065/000160206521000006/0001602065-21-000006.txt
1041803,0001041803,PSMT,0001562762-21-000364,10-K,2021,https://www.sec.gov/Archives/edgar/data/1041803/000156276221000364/0001562762-21-000364.txt
1520504,0001520504,VLRS,0001562762-21-000364,10-K,2021,https://www.sec.gov/Archives/edgar/data/1520504/000156276221000364/0001562762-21-000364.txt
1164863,0001164863,NPO,0001164863-21-000011,10-K,2020,https://www.sec.gov/Archives/edgar/data/1164863/000116486321000011/0001164863-21-000011.txt
1407623,0001407623,ROIC,0001407623-22-000049,10-K,2021,https://www.sec.gov/Archives/edgar/data/1407623/000140762322000049/0001407623-22-000049.txt
1837686,0001837686,VMEO,0001407623-22-000049,10-K,2021,https://www.sec.gov/Archives/edgar/data/1837686/000140762322000049/0001407623-22-000049.txt
1828318,0001828318,ENVX,0001407623-22-000049,10-K,2021,https://www.sec.gov/Archives/edgar/data/1828318/000140762322000049/0001407623-22-000049.txt
1625641,0001625641,LAW,0001407623-22-000049,10-K,2021,https://www.sec.gov/Archives/edgar/data/1625641/000140762322000049/0001407623-22-000049.txt
